Subject,Trial,Freq,SignalDetected,AvgPower,PowerVariability,DetectedTimePercentage_1dB,DetectionTime_1dB,DetectedTimePercentage_3dB,DetectionTime_3dB,DetectedTimePercentage_5dB,DetectionTime_5dB
3,3,8.6,1,8.02,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,8.8,1,9.07,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,8.8,1,6.12,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,8.8,1,7.80,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,8.8,1,9.06,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,9.0,1,7.32,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,9.0,0,0.50,0.00,0.00,nan,0.00,nan,0.00,nan
3,2,9.0,0,7.07,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,9.0,1,7.46,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,9.2,0,11.68,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,9.2,0,-0.40,0.00,0.00,nan,0.00,nan,0.00,nan
3,2,9.2,0,10.46,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,9.2,0,10.26,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,9.4,1,9.82,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,9.4,1,10.39,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,9.4,1,6.92,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,9.4,1,8.98,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,9.6,1,12.86,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,9.6,1,10.43,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,9.6,1,8.18,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,9.6,1,15.57,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,9.8,1,7.92,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,9.8,1,11.22,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,9.8,1,8.80,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,9.8,1,12.04,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,10.0,1,6.99,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,10.0,1,12.88,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,10.0,1,9.92,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,10.0,1,10.46,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,10.2,1,8.23,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,10.2,1,12.52,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,10.2,1,9.49,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,10.2,1,10.90,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,10.4,1,10.91,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,10.4,1,13.14,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,10.4,1,12.81,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,10.4,1,12.44,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,10.6,1,8.25,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,10.6,1,6.86,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,10.6,1,9.90,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,10.6,1,11.26,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,10.8,1,10.89,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,10.8,1,13.08,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,10.8,1,11.17,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,10.8,1,9.23,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,11.0,1,8.47,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,11.0,1,11.55,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,11.0,1,7.49,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,11.0,0,1.93,0.00,100.00,0.00,0.00,nan,0.00,nan
3,0,11.2,1,9.66,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,11.2,0,5.57,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,11.2,1,8.68,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,11.2,1,12.63,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,11.4,1,10.57,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,11.4,1,10.72,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,11.4,1,12.65,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,11.4,1,7.98,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,11.6,1,11.06,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,11.6,0,1.45,0.00,100.00,0.00,0.00,nan,0.00,nan
3,2,11.6,1,9.07,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,11.6,1,9.94,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,11.8,1,12.73,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,11.8,1,12.07,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,11.8,1,10.78,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,11.8,1,11.86,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,12.0,1,9.84,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,12.0,1,10.44,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,12.0,1,10.13,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,12.0,1,9.88,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,12.2,1,11.33,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,12.2,1,9.27,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,12.2,1,3.22,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,3,12.2,1,7.53,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,12.4,1,9.32,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,12.4,1,15.39,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,12.4,1,10.54,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,12.4,1,9.37,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,12.6,1,5.53,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,12.6,1,7.98,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,12.6,1,8.49,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,12.6,1,5.61,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,12.8,1,9.61,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,12.8,1,9.63,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,12.8,1,12.33,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,12.8,1,11.37,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,13.0,1,8.21,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,13.0,1,5.27,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,13.0,0,5.43,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,13.0,1,8.38,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,13.2,1,8.77,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,13.2,1,9.37,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,13.2,1,10.53,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,13.2,1,9.06,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,13.4,1,12.11,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,13.4,1,8.95,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,13.4,1,9.92,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,13.4,0,5.52,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,13.6,1,9.36,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,13.6,1,9.89,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,13.6,1,9.48,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,13.6,1,6.02,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,13.8,1,9.20,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,13.8,1,8.21,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,13.8,1,3.03,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,3,13.8,1,0.00,0.00,0.00,nan,0.00,nan,0.00,nan
3,0,14.0,0,-4.93,0.00,0.00,nan,0.00,nan,0.00,nan
3,1,14.0,1,9.40,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,14.0,1,6.17,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,14.0,0,8.03,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,14.2,1,8.70,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,14.2,0,7.66,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,14.2,1,9.26,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,14.2,1,11.16,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,14.4,1,8.88,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,14.4,1,8.24,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,14.4,1,11.77,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,14.4,1,5.37,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,14.6,1,7.16,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,14.6,1,0.55,0.00,0.00,nan,0.00,nan,0.00,nan
3,2,14.6,1,5.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,14.6,1,9.74,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,14.8,1,10.65,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,14.8,0,3.22,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,2,14.8,1,0.30,0.00,0.00,nan,0.00,nan,0.00,nan
3,3,14.8,0,5.45,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,15.0,1,2.47,0.00,100.00,0.00,0.00,nan,0.00,nan
3,1,15.0,1,11.54,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,15.0,1,4.26,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,3,15.0,1,6.86,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,15.2,1,11.15,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,15.2,1,11.51,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,15.2,0,13.59,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,15.2,1,9.09,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,0,15.4,1,5.60,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,15.4,1,1.59,0.00,100.00,0.00,0.00,nan,0.00,nan
3,2,15.4,1,9.83,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,15.4,1,3.27,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,0,15.6,1,8.19,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,1,15.6,0,2.14,0.00,100.00,0.00,0.00,nan,0.00,nan
3,2,15.6,1,7.81,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,15.6,0,-4.96,0.00,0.00,nan,0.00,nan,0.00,nan
3,0,15.8,1,3.86,0.00,100.00,0.00,100.00,0.00,0.00,nan
3,1,15.8,0,5.27,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,2,15.8,1,10.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00
3,3,15.8,1,7.32,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,0,8.0,0,-3.42,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,8.0,1,7.79,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,2,8.0,1,-9.29,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,8.0,1,1.60,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,8.2,0,3.06,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,1,8.2,0,-1.41,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,8.2,0,4.85,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,3,8.2,0,8.28,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,0,8.4,0,-1.36,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,8.4,1,2.97,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,8.4,1,1.86,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,8.4,0,1.05,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,8.6,1,5.76,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,1,8.6,0,-8.18,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,8.6,1,-9.04,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,8.6,0,-5.54,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,8.8,0,2.35,0.00,100.00,0.00,0.00,nan,0.00,nan
4,1,8.8,0,1.90,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,8.8,0,3.66,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,3,8.8,1,3.06,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,0,9.0,0,2.71,0.00,100.00,0.00,0.00,nan,0.00,nan
4,1,9.0,1,4.11,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,2,9.0,1,1.40,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,9.0,1,-0.48,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,9.2,0,-5.57,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,9.2,1,4.95,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,2,9.2,1,-8.10,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,9.2,0,5.71,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,0,9.4,0,-22.36,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,9.4,1,-8.27,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,9.4,0,1.72,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,9.4,1,0.26,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,9.6,1,-0.99,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,9.6,1,-0.75,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,9.6,0,-3.57,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,9.6,0,-8.01,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,9.8,1,-0.71,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,9.8,0,-4.89,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,9.8,0,-1.18,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,9.8,1,6.19,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,0,10.0,1,-2.31,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,10.0,1,2.54,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,10.0,0,0.53,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,10.0,0,-4.65,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,10.2,0,-0.04,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,10.2,0,-13.14,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,10.2,0,-0.84,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,10.2,0,-3.94,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,10.4,1,4.83,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,1,10.4,0,-4.66,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,10.4,0,-2.05,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,10.4,1,-1.07,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,10.6,0,-3.62,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,10.6,0,-7.79,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,10.6,0,-3.95,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,10.6,1,2.73,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,10.8,1,-1.32,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,10.8,0,1.14,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,10.8,0,-0.30,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,10.8,0,2.18,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,11.0,1,6.55,0.00,100.00,0.00,100.00,0.00,100.00,0.00
4,1,11.0,0,1.53,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,11.0,0,-6.37,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,11.0,0,-20.00,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,11.2,0,-10.01,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,11.2,0,-8.42,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,11.2,0,-3.77,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,11.2,0,-12.52,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,11.4,1,-0.72,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,11.4,0,-5.58,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,11.4,0,-5.67,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,11.4,0,-5.48,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,11.6,0,-5.48,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,11.6,0,-1.36,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,11.6,0,1.60,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,11.6,0,-3.01,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,11.8,0,-7.47,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,11.8,0,1.02,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,11.8,0,2.67,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,11.8,0,2.15,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,12.0,0,1.78,0.00,100.00,0.00,0.00,nan,0.00,nan
4,1,12.0,0,-0.11,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,12.0,0,-5.32,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,12.0,0,0.11,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,12.2,1,1.19,0.00,100.00,0.00,0.00,nan,0.00,nan
4,1,12.2,0,-1.97,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,12.2,0,3.27,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,3,12.2,0,4.68,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,0,12.4,1,4.86,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,1,12.4,1,3.17,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,2,12.4,0,2.79,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,12.4,0,-3.67,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,12.6,1,-1.47,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,12.6,0,1.93,0.00,100.00,0.00,0.00,nan,0.00,nan
4,2,12.6,1,2.09,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,12.6,0,-6.21,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,12.8,0,-6.11,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,12.8,0,-1.87,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,12.8,0,0.23,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,12.8,0,-6.82,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,13.0,0,-8.26,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,13.0,0,-4.39,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,13.0,0,-13.88,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,13.0,0,0.92,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,13.2,0,-3.47,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,13.2,0,-1.40,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,13.2,0,3.07,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,3,13.2,0,-3.69,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,13.4,0,3.90,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,1,13.4,0,-4.72,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,13.4,0,1.30,0.00,100.00,0.00,0.00,nan,0.00,nan
4,3,13.4,1,1.66,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,13.6,0,-8.11,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,13.6,0,-6.87,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,13.6,0,-10.82,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,13.6,0,-2.14,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,13.8,0,-2.61,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,13.8,0,-5.28,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,13.8,0,-0.71,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,13.8,0,0.55,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,14.0,0,-3.99,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,14.0,0,-11.60,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,14.0,0,-6.10,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,14.0,0,-10.08,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,14.2,0,-14.22,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,14.2,0,-0.53,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,14.2,0,-6.72,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,14.2,0,2.73,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,14.4,0,-1.23,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,14.4,0,0.62,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,14.4,0,-0.52,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,14.4,0,0.83,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,14.6,0,-2.37,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,14.6,0,0.08,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,14.6,0,-0.39,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,14.6,0,2.10,0.00,100.00,0.00,0.00,nan,0.00,nan
4,0,14.8,0,-2.05,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,14.8,0,-1.59,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,14.8,0,-1.38,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,14.8,0,-8.92,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,15.0,0,-1.90,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,15.0,0,-5.22,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,15.0,0,-0.10,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,15.0,0,0.07,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,15.2,0,0.69,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,15.2,0,-1.78,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,15.2,0,-3.85,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,15.2,0,-12.90,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,15.4,0,-1.45,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,15.4,0,-3.56,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,15.4,0,-2.14,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,15.4,0,0.51,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,15.6,0,-2.09,0.00,0.00,nan,0.00,nan,0.00,nan
4,1,15.6,0,-7.61,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,15.6,0,-4.90,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,15.6,0,-3.67,0.00,0.00,nan,0.00,nan,0.00,nan
4,0,15.8,1,4.78,0.00,100.00,0.00,100.00,0.00,0.00,nan
4,1,15.8,0,0.02,0.00,0.00,nan,0.00,nan,0.00,nan
4,2,15.8,0,-1.72,0.00,0.00,nan,0.00,nan,0.00,nan
4,3,15.8,0,-3.93,0.00,0.00,nan,0.00,nan,0.00,nan
5,0,8.0,1,7.64,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,1,8.0,1,6.47,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,2,8.0,0,7.97,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,3,8.0,0,1.97,0.00,100.00,0.00,0.00,nan,0.00,nan
5,0,8.2,1,2.60,0.00,100.00,0.00,0.00,nan,0.00,nan
5,1,8.2,0,6.69,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,2,8.2,0,4.44,0.00,100.00,0.00,100.00,0.00,0.00,nan
5,3,8.2,0,5.89,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,0,8.4,1,4.38,0.00,100.00,0.00,100.00,0.00,0.00,nan
5,1,8.4,0,-1.42,0.00,0.00,nan,0.00,nan,0.00,nan
5,2,8.4,0,-3.06,0.00,0.00,nan,0.00,nan,0.00,nan
5,3,8.4,0,-3.83,0.00,0.00,nan,0.00,nan,0.00,nan
5,0,8.6,0,-3.96,0.00,0.00,nan,0.00,nan,0.00,nan
5,1,8.6,1,7.08,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,2,8.6,0,-10.09,0.00,0.00,nan,0.00,nan,0.00,nan
5,3,8.6,0,1.72,0.00,100.00,0.00,0.00,nan,0.00,nan
5,0,8.8,0,-1.98,0.00,0.00,nan,0.00,nan,0.00,nan
5,1,8.8,0,-6.25,0.00,0.00,nan,0.00,nan,0.00,nan
5,2,8.8,0,-3.14,0.00,0.00,nan,0.00,nan,0.00,nan
5,3,8.8,0,1.81,0.00,100.00,0.00,0.00,nan,0.00,nan
5,0,9.0,0,2.69,0.00,100.00,0.00,0.00,nan,0.00,nan
5,1,9.0,0,7.33,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,2,9.0,0,5.12,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,3,9.0,1,5.38,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,0,9.2,0,-2.10,0.00,0.00,nan,0.00,nan,0.00,nan
5,1,9.2,1,-4.84,0.00,0.00,nan,0.00,nan,0.00,nan
5,2,9.2,1,0.83,0.00,0.00,nan,0.00,nan,0.00,nan
5,3,9.2,1,6.65,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,0,9.4,0,-2.25,0.00,0.00,nan,0.00,nan,0.00,nan
5,1,9.4,0,-4.41,0.00,0.00,nan,0.00,nan,0.00,nan
5,2,9.4,0,-3.82,0.00,0.00,nan,0.00,nan,0.00,nan
5,3,9.4,0,3.61,0.00,100.00,0.00,100.00,0.00,0.00,nan
5,0,9.6,1,9.73,0.00,100.00,0.00,100.00,0.00,100.00,0.00
5,1,9.6,1,-2.28,0.00,0.00,nan,0.00,nan,0.00,nan
